SDG_goal,SDG_goal_label,Year,Country_count,Diffusion_intensity,Diffusion_speed
4,SDG 4: Quality Education,2001,11,0.3055555555555556,3
4,SDG 4: Quality Education,2002,12,0.24,1
4,SDG 4: Quality Education,2003,14,0.2692307692307692,2
4,SDG 4: Quality Education,2004,14,0.2916666666666667,0
4,SDG 4: Quality Education,2005,16,0.2909090909090909,2
4,SDG 4: Quality Education,2006,17,0.3148148148148148,1
4,SDG 4: Quality Education,2007,26,0.3611111111111111,9
4,SDG 4: Quality Education,2008,24,0.3157894736842105,-2
4,SDG 4: Quality Education,2009,23,0.2674418604651163,-1
4,SDG 4: Quality Education,2010,28,0.3181818181818182,5
4,SDG 4: Quality Education,2011,34,0.3617021276595745,6
4,SDG 4: Quality Education,2012,35,0.3465346534653465,1
4,SDG 4: Quality Education,2013,37,0.3425925925925926,2
4,SDG 4: Quality Education,2014,43,0.4018691588785047,6
4,SDG 4: Quality Education,2015,32,0.3018867924528302,-11
4,SDG 4: Quality Education,2016,44,0.3666666666666666,12
4,SDG 4: Quality Education,2017,42,0.3471074380165289,-2
4,SDG 4: Quality Education,2018,54,0.4426229508196721,12
4,SDG 4: Quality Education,2019,49,0.3888888888888889,-5
4,SDG 4: Quality Education,2020,47,0.3790322580645161,-2
4,SDG 4: Quality Education,2021,47,0.3700787401574803,0
4,SDG 4: Quality Education,2022,44,0.3793103448275862,-3
4,SDG 4: Quality Education,2023,48,0.3902439024390244,4
4,SDG 4: Quality Education,2024,41,0.3831775700934579,-7
5,SDG 5: Gender Equality,1869,0,0.0,0
5,SDG 5: Gender Equality,1872,0,0.0,0
5,SDG 5: Gender Equality,1874,0,0.0,0
5,SDG 5: Gender Equality,1876,0,0.0,0
5,SDG 5: Gender Equality,1890,0,0.0,0
5,SDG 5: Gender Equality,1895,0,0.0,0
5,SDG 5: Gender Equality,1896,0,0.0,0
5,SDG 5: Gender Equality,1898,0,0.0,0
5,SDG 5: Gender Equality,1899,0,0.0,0
5,SDG 5: Gender Equality,1900,0,0.0,0
5,SDG 5: Gender Equality,1902,0,0.0,0
5,SDG 5: Gender Equality,1905,0,0.0,0
5,SDG 5: Gender Equality,1906,0,0.0,0
5,SDG 5: Gender Equality,1907,0,0.0,0
5,SDG 5: Gender Equality,1909,0,0.0,0
5,SDG 5: Gender Equality,1910,0,0.0,0
5,SDG 5: Gender Equality,1911,0,0.0,0
5,SDG 5: Gender Equality,1912,0,0.0,0
5,SDG 5: Gender Equality,1913,0,0.0,0
5,SDG 5: Gender Equality,1914,0,0.0,0
5,SDG 5: Gender Equality,1918,0,0.0,0
5,SDG 5: Gender Equality,1919,0,0.0,0
5,SDG 5: Gender Equality,1920,0,0.0,0
5,SDG 5: Gender Equality,1921,0,0.0,0
5,SDG 5: Gender Equality,1922,0,0.0,0
5,SDG 5: Gender Equality,1923,0,0.0,0
5,SDG 5: Gender Equality,1925,0,0.0,0
5,SDG 5: Gender Equality,1928,0,0.0,0
5,SDG 5: Gender Equality,1929,0,0.0,0
5,SDG 5: Gender Equality,1930,0,0.0,0
5,SDG 5: Gender Equality,1931,0,0.0,0
5,SDG 5: Gender Equality,1932,0,0.0,0
5,SDG 5: Gender Equality,1933,0,0.0,0
5,SDG 5: Gender Equality,1934,0,0.0,0
5,SDG 5: Gender Equality,1935,0,0.0,0
5,SDG 5: Gender Equality,1936,0,0.0,0
5,SDG 5: Gender Equality,1938,0,0.0,0
5,SDG 5: Gender Equality,1939,0,0.0,0
5,SDG 5: Gender Equality,1940,0,0.0,0
5,SDG 5: Gender Equality,1941,0,0.0,0
5,SDG 5: Gender Equality,1942,0,0.0,0
5,SDG 5: Gender Equality,1943,0,0.0,0
5,SDG 5: Gender Equality,1944,0,0.0,0
5,SDG 5: Gender Equality,1945,0,0.0,0
5,SDG 5: Gender Equality,1946,0,0.0,0
5,SDG 5: Gender Equality,1947,0,0.0,0
5,SDG 5: Gender Equality,1948,0,0.0,0
5,SDG 5: Gender Equality,1949,0,0.0,0
5,SDG 5: Gender Equality,1950,0,0.0,0
5,SDG 5: Gender Equality,1951,0,0.0,0
5,SDG 5: Gender Equality,1952,0,0.0,0
5,SDG 5: Gender Equality,1953,1,0.3333333333333333,1
5,SDG 5: Gender Equality,1954,1,0.5,0
5,SDG 5: Gender Equality,1955,0,0.0,-1
5,SDG 5: Gender Equality,1956,0,0.0,0
5,SDG 5: Gender Equality,1957,0,0.0,0
5,SDG 5: Gender Equality,1958,0,0.0,0
5,SDG 5: Gender Equality,1959,0,0.0,0
5,SDG 5: Gender Equality,1960,0,0.0,0
5,SDG 5: Gender Equality,1961,0,0.0,0
5,SDG 5: Gender Equality,1962,1,0.25,1
5,SDG 5: Gender Equality,1963,1,0.25,0
5,SDG 5: Gender Equality,1964,1,0.25,0
5,SDG 5: Gender Equality,1965,1,0.3333333333333333,0
5,SDG 5: Gender Equality,1966,0,0.0,-1
5,SDG 5: Gender Equality,1967,0,0.0,0
5,SDG 5: Gender Equality,1968,0,0.0,0
5,SDG 5: Gender Equality,1969,0,0.0,0
5,SDG 5: Gender Equality,1970,0,0.0,0
5,SDG 5: Gender Equality,1971,1,0.2,1
5,SDG 5: Gender Equality,1972,0,0.0,-1
5,SDG 5: Gender Equality,1973,0,0.0,0
5,SDG 5: Gender Equality,1974,0,0.0,0
5,SDG 5: Gender Equality,1975,1,0.2,1
5,SDG 5: Gender Equality,1976,0,0.0,-1
5,SDG 5: Gender Equality,1977,0,0.0,0
5,SDG 5: Gender Equality,1978,1,0.1428571428571428,1
5,SDG 5: Gender Equality,1979,1,0.2,0
5,SDG 5: Gender Equality,1980,1,0.1428571428571428,0
5,SDG 5: Gender Equality,1981,1,0.1428571428571428,0
5,SDG 5: Gender Equality,1982,1,0.125,0
5,SDG 5: Gender Equality,1983,2,0.2857142857142857,1
5,SDG 5: Gender Equality,1984,2,0.25,0
5,SDG 5: Gender Equality,1985,2,0.2857142857142857,0
5,SDG 5: Gender Equality,1986,2,0.25,0
5,SDG 5: Gender Equality,1987,1,0.1666666666666667,-1
5,SDG 5: Gender Equality,1988,1,0.1428571428571428,0
5,SDG 5: Gender Equality,1989,2,0.2222222222222222,1
5,SDG 5: Gender Equality,1990,3,0.375,1
5,SDG 5: Gender Equality,1991,2,0.2222222222222222,-1
5,SDG 5: Gender Equality,1992,2,0.2857142857142857,0
5,SDG 5: Gender Equality,1993,2,0.1818181818181818,0
5,SDG 5: Gender Equality,1994,6,0.6,4
5,SDG 5: Gender Equality,1995,4,0.5,-2
5,SDG 5: Gender Equality,1996,5,0.5,1
5,SDG 5: Gender Equality,1997,7,0.4117647058823529,2
5,SDG 5: Gender Equality,1998,5,0.3571428571428572,-2
5,SDG 5: Gender Equality,1999,5,0.2083333333333333,0
5,SDG 5: Gender Equality,2000,6,0.25,1
5,SDG 5: Gender Equality,2001,8,0.2222222222222222,2
5,SDG 5: Gender Equality,2002,12,0.24,4
5,SDG 5: Gender Equality,2003,14,0.2692307692307692,2
5,SDG 5: Gender Equality,2004,15,0.3125,1
5,SDG 5: Gender Equality,2005,14,0.2545454545454545,-1
5,SDG 5: Gender Equality,2006,13,0.2407407407407407,-1
5,SDG 5: Gender Equality,2007,20,0.2777777777777778,7
5,SDG 5: Gender Equality,2008,15,0.1973684210526316,-5
5,SDG 5: Gender Equality,2009,20,0.2325581395348837,5
5,SDG 5: Gender Equality,2010,26,0.2954545454545455,6
5,SDG 5: Gender Equality,2011,25,0.2659574468085106,-1
5,SDG 5: Gender Equality,2012,24,0.2376237623762376,-1
5,SDG 5: Gender Equality,2013,32,0.2962962962962963,8
5,SDG 5: Gender Equality,2014,32,0.2990654205607476,0
5,SDG 5: Gender Equality,2015,35,0.330188679245283,3
5,SDG 5: Gender Equality,2016,32,0.2666666666666667,-3
5,SDG 5: Gender Equality,2017,34,0.2809917355371901,2
5,SDG 5: Gender Equality,2018,38,0.3114754098360656,4
5,SDG 5: Gender Equality,2019,44,0.3492063492063492,6
5,SDG 5: Gender Equality,2020,42,0.3387096774193548,-2
5,SDG 5: Gender Equality,2021,41,0.3228346456692913,-1
5,SDG 5: Gender Equality,2022,40,0.3448275862068966,-1
5,SDG 5: Gender Equality,2023,39,0.3170731707317073,-1
5,SDG 5: Gender Equality,2024,31,0.2897196261682243,-8
6,SDG 6: Clean Water and Sanitation,1869,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1872,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1874,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1876,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1890,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1895,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1896,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1898,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1899,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1900,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1902,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1905,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1906,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1907,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1909,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1910,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1911,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1912,1,1.0,1
6,SDG 6: Clean Water and Sanitation,1913,0,0.0,-1
6,SDG 6: Clean Water and Sanitation,1914,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1918,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1919,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1920,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1921,1,1.0,1
6,SDG 6: Clean Water and Sanitation,1922,0,0.0,-1
6,SDG 6: Clean Water and Sanitation,1923,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1925,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1928,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1929,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1930,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1931,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1932,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1933,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1934,1,0.5,1
6,SDG 6: Clean Water and Sanitation,1935,0,0.0,-1
6,SDG 6: Clean Water and Sanitation,1936,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1938,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1939,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1940,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1941,1,1.0,1
6,SDG 6: Clean Water and Sanitation,1942,0,0.0,-1
6,SDG 6: Clean Water and Sanitation,1943,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1944,1,1.0,1
6,SDG 6: Clean Water and Sanitation,1945,0,0.0,-1
6,SDG 6: Clean Water and Sanitation,1946,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1947,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1948,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1949,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1950,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1951,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1952,1,0.3333333333333333,1
6,SDG 6: Clean Water and Sanitation,1953,0,0.0,-1
6,SDG 6: Clean Water and Sanitation,1954,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1955,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1956,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1957,1,0.5,1
6,SDG 6: Clean Water and Sanitation,1958,1,0.5,0
6,SDG 6: Clean Water and Sanitation,1959,0,0.0,-1
6,SDG 6: Clean Water and Sanitation,1960,1,0.3333333333333333,1
6,SDG 6: Clean Water and Sanitation,1961,0,0.0,-1
6,SDG 6: Clean Water and Sanitation,1962,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1963,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1964,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1965,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1966,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1967,1,0.2,1
6,SDG 6: Clean Water and Sanitation,1968,1,0.2,0
6,SDG 6: Clean Water and Sanitation,1969,0,0.0,-1
6,SDG 6: Clean Water and Sanitation,1970,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1971,1,0.2,1
6,SDG 6: Clean Water and Sanitation,1972,2,0.4,1
6,SDG 6: Clean Water and Sanitation,1973,0,0.0,-2
6,SDG 6: Clean Water and Sanitation,1974,1,0.2,1
6,SDG 6: Clean Water and Sanitation,1975,0,0.0,-1
6,SDG 6: Clean Water and Sanitation,1976,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1977,0,0.0,0
6,SDG 6: Clean Water and Sanitation,1978,1,0.1428571428571428,1
6,SDG 6: Clean Water and Sanitation,1979,0,0.0,-1
6,SDG 6: Clean Water and Sanitation,1980,2,0.2857142857142857,2
6,SDG 6: Clean Water and Sanitation,1981,2,0.2857142857142857,0
6,SDG 6: Clean Water and Sanitation,1982,1,0.125,-1
6,SDG 6: Clean Water and Sanitation,1983,1,0.1428571428571428,0
6,SDG 6: Clean Water and Sanitation,1984,1,0.125,0
6,SDG 6: Clean Water and Sanitation,1985,2,0.2857142857142857,1
6,SDG 6: Clean Water and Sanitation,1986,1,0.125,-1
6,SDG 6: Clean Water and Sanitation,1987,1,0.1666666666666667,0
6,SDG 6: Clean Water and Sanitation,1988,0,0.0,-1
6,SDG 6: Clean Water and Sanitation,1989,1,0.1111111111111111,1
6,SDG 6: Clean Water and Sanitation,1990,3,0.375,2
6,SDG 6: Clean Water and Sanitation,1991,1,0.1111111111111111,-2
6,SDG 6: Clean Water and Sanitation,1992,2,0.2857142857142857,1
6,SDG 6: Clean Water and Sanitation,1993,0,0.0,-2
6,SDG 6: Clean Water and Sanitation,1994,2,0.2,2
6,SDG 6: Clean Water and Sanitation,1995,1,0.125,-1
6,SDG 6: Clean Water and Sanitation,1996,2,0.2,1
6,SDG 6: Clean Water and Sanitation,1997,3,0.1764705882352941,1
6,SDG 6: Clean Water and Sanitation,1998,3,0.2142857142857143,0
6,SDG 6: Clean Water and Sanitation,1999,3,0.125,0
6,SDG 6: Clean Water and Sanitation,2000,5,0.2083333333333333,2
6,SDG 6: Clean Water and Sanitation,2001,4,0.1111111111111111,-1
6,SDG 6: Clean Water and Sanitation,2002,5,0.1,1
6,SDG 6: Clean Water and Sanitation,2003,6,0.1153846153846154,1
6,SDG 6: Clean Water and Sanitation,2004,8,0.1666666666666667,2
6,SDG 6: Clean Water and Sanitation,2005,8,0.1454545454545454,0
6,SDG 6: Clean Water and Sanitation,2006,11,0.2037037037037037,3
6,SDG 6: Clean Water and Sanitation,2007,8,0.1111111111111111,-3
6,SDG 6: Clean Water and Sanitation,2008,15,0.1973684210526316,7
6,SDG 6: Clean Water and Sanitation,2009,14,0.1627906976744186,-1
6,SDG 6: Clean Water and Sanitation,2010,14,0.1590909090909091,0
6,SDG 6: Clean Water and Sanitation,2011,19,0.2021276595744681,5
6,SDG 6: Clean Water and Sanitation,2012,18,0.1782178217821782,-1
6,SDG 6: Clean Water and Sanitation,2013,20,0.1851851851851852,2
6,SDG 6: Clean Water and Sanitation,2014,21,0.1962616822429906,1
6,SDG 6: Clean Water and Sanitation,2015,25,0.2358490566037736,4
6,SDG 6: Clean Water and Sanitation,2016,20,0.1666666666666667,-5
6,SDG 6: Clean Water and Sanitation,2017,24,0.1983471074380165,4
6,SDG 6: Clean Water and Sanitation,2018,32,0.2622950819672131,8
6,SDG 6: Clean Water and Sanitation,2019,31,0.246031746031746,-1
6,SDG 6: Clean Water and Sanitation,2020,31,0.25,0
6,SDG 6: Clean Water and Sanitation,2021,30,0.2362204724409449,-1
6,SDG 6: Clean Water and Sanitation,2022,24,0.2068965517241379,-6
6,SDG 6: Clean Water and Sanitation,2023,25,0.2032520325203252,1
6,SDG 6: Clean Water and Sanitation,2024,18,0.1682242990654206,-7
7,SDG 7: Affordable and Clean Energy,1869,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1872,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1874,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1876,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1890,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1895,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1896,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1898,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1899,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1900,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1902,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1905,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1906,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1907,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1909,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1910,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1911,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1912,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1913,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1914,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1918,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1919,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1920,1,1.0,1
7,SDG 7: Affordable and Clean Energy,1921,0,0.0,-1
7,SDG 7: Affordable and Clean Energy,1922,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1923,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1925,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1928,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1929,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1930,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1931,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1932,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1933,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1934,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1935,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1936,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1938,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1939,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1940,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1941,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1942,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1943,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1944,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1945,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1946,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1947,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1948,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1949,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1950,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1951,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1952,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1953,1,0.3333333333333333,1
7,SDG 7: Affordable and Clean Energy,1954,1,0.5,0
7,SDG 7: Affordable and Clean Energy,1955,0,0.0,-1
7,SDG 7: Affordable and Clean Energy,1956,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1957,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1958,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1959,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1960,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1961,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1962,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1963,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1964,1,0.25,1
7,SDG 7: Affordable and Clean Energy,1965,0,0.0,-1
7,SDG 7: Affordable and Clean Energy,1966,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1967,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1968,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1969,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1970,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1971,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1972,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1973,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1974,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1975,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1976,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1977,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1978,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1979,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1980,1,0.1428571428571428,1
7,SDG 7: Affordable and Clean Energy,1981,3,0.4285714285714285,2
7,SDG 7: Affordable and Clean Energy,1982,1,0.125,-2
7,SDG 7: Affordable and Clean Energy,1983,1,0.1428571428571428,0
7,SDG 7: Affordable and Clean Energy,1984,0,0.0,-1
7,SDG 7: Affordable and Clean Energy,1985,1,0.1428571428571428,1
7,SDG 7: Affordable and Clean Energy,1986,0,0.0,-1
7,SDG 7: Affordable and Clean Energy,1987,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1988,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1989,0,0.0,0
7,SDG 7: Affordable and Clean Energy,1990,1,0.125,1
7,SDG 7: Affordable and Clean Energy,1991,0,0.0,-1
7,SDG 7: Affordable and Clean Energy,1992,1,0.1428571428571428,1
7,SDG 7: Affordable and Clean Energy,1993,1,0.09090909090909091,0
7,SDG 7: Affordable and Clean Energy,1994,1,0.1,0
7,SDG 7: Affordable and Clean Energy,1995,1,0.125,0
7,SDG 7: Affordable and Clean Energy,1996,1,0.1,0
7,SDG 7: Affordable and Clean Energy,1997,2,0.1176470588235294,1
7,SDG 7: Affordable and Clean Energy,1998,2,0.1428571428571428,0
7,SDG 7: Affordable and Clean Energy,1999,1,0.04166666666666666,-1
7,SDG 7: Affordable and Clean Energy,2000,4,0.1666666666666667,3
7,SDG 7: Affordable and Clean Energy,2001,5,0.1388888888888889,1
7,SDG 7: Affordable and Clean Energy,2002,7,0.14,2
7,SDG 7: Affordable and Clean Energy,2003,8,0.1538461538461539,1
7,SDG 7: Affordable and Clean Energy,2004,6,0.125,-2
7,SDG 7: Affordable and Clean Energy,2005,7,0.1272727272727273,1
7,SDG 7: Affordable and Clean Energy,2006,10,0.1851851851851852,3
7,SDG 7: Affordable and Clean Energy,2007,10,0.1388888888888889,0
7,SDG 7: Affordable and Clean Energy,2008,15,0.1973684210526316,5
7,SDG 7: Affordable and Clean Energy,2009,11,0.1279069767441861,-4
7,SDG 7: Affordable and Clean Energy,2010,21,0.2386363636363636,10
7,SDG 7: Affordable and Clean Energy,2011,20,0.2127659574468085,-1
7,SDG 7: Affordable and Clean Energy,2012,16,0.1584158415841584,-4
7,SDG 7: Affordable and Clean Energy,2013,21,0.1944444444444444,5
7,SDG 7: Affordable and Clean Energy,2014,23,0.2149532710280374,2
7,SDG 7: Affordable and Clean Energy,2015,28,0.2641509433962264,5
7,SDG 7: Affordable and Clean Energy,2016,22,0.1833333333333333,-6
7,SDG 7: Affordable and Clean Energy,2017,28,0.231404958677686,6
7,SDG 7: Affordable and Clean Energy,2018,28,0.2295081967213115,0
7,SDG 7: Affordable and Clean Energy,2019,26,0.2063492063492063,-2
7,SDG 7: Affordable and Clean Energy,2020,31,0.25,5
7,SDG 7: Affordable and Clean Energy,2021,30,0.2362204724409449,-1
7,SDG 7: Affordable and Clean Energy,2022,35,0.3017241379310345,5
7,SDG 7: Affordable and Clean Energy,2023,37,0.3008130081300813,2
7,SDG 7: Affordable and Clean Energy,2024,29,0.2710280373831775,-8
8,SDG 8: Decent Work and Economic Growth,1869,0,0.0,0
8,SDG 8: Decent Work and Economic Growth,1872,0,0.0,0
8,SDG 8: Decent Work and Economic Growth,1874,0,0.0,0
8,SDG 8: Decent Work and Economic Growth,1876,0,0.0,0
8,SDG 8: Decent Work and Economic Growth,1890,0,0.0,0
8,SDG 8: Decent Work and Economic Growth,1895,1,1.0,1
8,SDG 8: Decent Work and Economic Growth,1896,1,1.0,0
8,SDG 8: Decent Work and Economic Growth,1898,0,0.0,-1
8,SDG 8: Decent Work and Economic Growth,1899,0,0.0,0
8,SDG 8: Decent Work and Economic Growth,1900,1,1.0,1
8,SDG 8: Decent Work and Economic Growth,1902,1,0.5,0
8,SDG 8: Decent Work and Economic Growth,1905,0,0.0,-1
8,SDG 8: Decent Work and Economic Growth,1906,1,1.0,1
8,SDG 8: Decent Work and Economic Growth,1907,1,1.0,0
8,SDG 8: Decent Work and Economic Growth,1909,1,1.0,0
8,SDG 8: Decent Work and Economic Growth,1910,1,1.0,0
8,SDG 8: Decent Work and Economic Growth,1911,1,1.0,0
8,SDG 8: Decent Work and Economic Growth,1912,1,1.0,0
8,SDG 8: Decent Work and Economic Growth,1913,2,1.0,1
8,SDG 8: Decent Work and Economic Growth,1914,0,0.0,-2
8,SDG 8: Decent Work and Economic Growth,1918,0,0.0,0
8,SDG 8: Decent Work and Economic Growth,1919,1,1.0,1
8,SDG 8: Decent Work and Economic Growth,1920,0,0.0,-1
8,SDG 8: Decent Work and Economic Growth,1921,0,0.0,0
8,SDG 8: Decent Work and Economic Growth,1922,0,0.0,0
8,SDG 8: Decent Work and Economic Growth,1923,0,0.0,0
8,SDG 8: Decent Work and Economic Growth,1925,0,0.0,0
8,SDG 8: Decent Work and Economic Growth,1928,1,1.0,1
8,SDG 8: Decent Work and Economic Growth,1929,0,0.0,-1
8,SDG 8: Decent Work and Economic Growth,1930,1,1.0,1
8,SDG 8: Decent Work and Economic Growth,1931,1,1.0,0
8,SDG 8: Decent Work and Economic Growth,1932,1,1.0,0
8,SDG 8: Decent Work and Economic Growth,1933,1,1.0,0
8,SDG 8: Decent Work and Economic Growth,1934,0,0.0,-1
8,SDG 8: Decent Work and Economic Growth,1935,2,1.0,2
8,SDG 8: Decent Work and Economic Growth,1936,0,0.0,-2
8,SDG 8: Decent Work and Economic Growth,1938,2,1.0,2
8,SDG 8: Decent Work and Economic Growth,1939,1,1.0,-1
8,SDG 8: Decent Work and Economic Growth,1940,1,1.0,0
8,SDG 8: Decent Work and Economic Growth,1941,0,0.0,-1
8,SDG 8: Decent Work and Economic Growth,1942,1,1.0,1
8,SDG 8: Decent Work and Economic Growth,1943,1,1.0,0
8,SDG 8: Decent Work and Economic Growth,1944,0,0.0,-1
8,SDG 8: Decent Work and Economic Growth,1945,0,0.0,0
8,SDG 8: Decent Work and Economic Growth,1946,0,0.0,0
8,SDG 8: Decent Work and Economic Growth,1947,0,0.0,0
8,SDG 8: Decent Work and Economic Growth,1948,0,0.0,0
8,SDG 8: Decent Work and Economic Growth,1949,1,0.5,1
8,SDG 8: Decent Work and Economic Growth,1950,0,0.0,-1
8,SDG 8: Decent Work and Economic Growth,1951,1,0.3333333333333333,1
8,SDG 8: Decent Work and Economic Growth,1952,1,0.3333333333333333,0
8,SDG 8: Decent Work and Economic Growth,1953,1,0.3333333333333333,0
8,SDG 8: Decent Work and Economic Growth,1954,1,0.5,0
8,SDG 8: Decent Work and Economic Growth,1955,0,0.0,-1
8,SDG 8: Decent Work and Economic Growth,1956,0,0.0,0
8,SDG 8: Decent Work and Economic Growth,1957,1,0.5,1
